"GameID","LeagueIndex","Age","HoursPerWeek","TotalHours","APM","SelectByHotkeys","AssignToHotkeys","UniqueHotkeys","MinimapAttacks","MinimapRightClicks","NumberOfPACs","GapBetweenPACs","ActionLatency","ActionsInPAC","TotalMapExplored","WorkersMade","UniqueUnitsMade","ComplexUnitsMade","ComplexAbilityUsed","MaxTimeStamp"
6245,5,20,24,500,139.6056,0.004298626,0.000312293,3.67e-05,0,0.000293923,0.003122933,23.0296,65.6941,7.2176,0.000183702,0.0026453,9.19e-05,0,0,54436
6248,5,26,14,1260,114.3828,0.007272349,0.000554965,6.94e-05,0,0.000219673,0.004277852,58.5583,60.6811,3.2568,0.000312168,0.00090182,8.09e-05,6.94e-05,5.78e-05,86492
6253,3,20,4,100,136.8276,0.003407653,0.000221379,5.53e-05,3.95e-05,0.000608792,0.003486717,34.5545,54.0045,6.6077,0.000213472,0.0012018,5.53e-05,0.000213472,0.00032416,126480
6255,5,17,14,600,168.4314,0.006490179,0.000341588,1.07e-05,7.47e-05,0.00059778,0.004675491,41.7025,48.6941,5.2329,0.000384287,0.0016225,8.54e-05,0,1.07e-05,93680
6258,6,24,2,250,132.0744,0.004972875,0.000462354,7.19e-05,0.000205491,0.000174667,0.004931777,30.071,39.6167,4.0625,0.000297962,0.00081169,0.000102745,0.00011302,0.00013357,97328
6262,2,24,28,500,66.8496,0.00175507,0.000373765,9.75e-05,0,4.88e-05,0.003185127,37.3128,83.3878,3.301,0.000178757,0.00066628,0.000130005,6.5e-05,6.5e-05,61536
6263,4,23,24,650,173.454,0.007123034,0.000878816,5.78e-05,9.25e-05,0.000289084,0.005087882,26.1868,35.1364,5.075,0.000231267,0.0010291,8.09e-05,0.000150324,5.78e-05,86480
6265,4,20,6,150,137.5104,0.005594246,0.000513757,0.00014271,5.71e-05,0.000228337,0.003425049,39.4958,56.6,5.8917,0.000428131,0.00097043,0.00014271,0,0,35036
6268,2,36,4,200,82.3458,0.001288568,0.00015996,5.33e-05,8.89e-06,0.000462107,0.002550476,59.6503,87.6794,5.9164,0.000231054,0.0012797,6.22e-05,0,0,112528
6269,6,22,30,800,204.936,0.005157126,0.000620233,5.74e-05,0.000677662,0.001734356,0.004054489,17.9545,41.3144,8.1133,0.000390517,0.00087292,6.89e-05,0,0,87064
6271,5,17,20,1700,194.7306,0.0159747,0.000466267,0.000101362,0.00016218,0.00016218,0.00379095,15.5054,44.4492,5.4492,0.000263542,0.00083117,0.000141907,0,0.00010136,49328
6275,5,29,6,300,88.0152,0.001009944,0.000155376,9.71e-05,0.000174798,0.000155376,0.002874456,20.1905,49.2973,5.5135,0.00029133,0.0013013,0.000135954,0,7.77e-05,51488
6281,5,22,6,700,122.0916,0.00155239,0.000326132,1.3e-05,3.91e-05,0.001213212,0.003287414,35.3625,46.7302,6.5238,0.000352223,0.00074358,7.83e-05,0,0.00027395,76656
6282,6,20,28,400,173.8164,0.009371778,0.000626013,7.36e-05,3.68e-05,0.000294594,0.003590367,20.2268,54.1128,6.6667,0.000331418,0.0019333,0.000110473,0,0,54312
6283,1,17,6,100,102.5208,0.001416932,0.000118078,8.86e-05,8.86e-05,0.000177117,0.002302515,20.6234,70.6154,7.7692,0.000354233,0.00050183,0.000147597,0,0,33876
6286,6,22,24,1500,177.0168,0.007181488,0.000858216,7.29e-05,3.24e-05,0.000348144,0.005805104,32.9106,36.0223,4.5146,0.000421012,0.00077725,9.72e-05,0.000161928,0.00038053,123512
6288,2,22,12,300,57.5388,0.00191422,0.000460564,0,4.32e-05,8.64e-05,0.001727116,50.8235,106.3667,5.9417,0.000187104,0.00060449,8.64e-05,0,0,69480
6289,6,26,2,450,151.4604,0.002170747,0.000182063,8.4e-05,0.000196067,0.00037813,0.004061397,23.7232,42.6207,6.4034,0.000224077,0.00061621,8.4e-05,0,0,71404
6290,3,33,10,400,86.6238,0.001814257,0.000298549,0.000114826,6.89e-05,0.000459306,0.002434319,42.4381,87.9245,6.3774,0.000229653,0.001332,0.000114826,0,0,43544
6301,6,22,42,2200,247.9752,0.018840177,0.000673125,5.12e-05,0.000519477,0.000424361,0.00467529,21.8495,41.8529,5.8905,0.000175598,0.00057069,4.39e-05,0.000131698,0.00023413,136676
6303,5,25,10,300,208.3938,0.006082423,0.000283728,0.000124131,0.000372393,0.002127961,0.00388353,16.7156,42.1918,8.4155,0.000301461,0.0017024,0.000106398,0,0,56392
6305,4,22,12,200,91.6206,0.001361809,0.000367472,6.48e-05,5.4e-05,0.00059444,0.003285634,24.9769,65.9342,4.9046,0.0002702,0.00077818,9.73e-05,0,0.0001405,92524
6308,5,19,8,600,177.3408,0.012785263,0.000738933,5.16e-05,0.000137476,0.000171845,0.004021171,29.0129,45.9487,5.0641,0.000223398,0.00087641,6.87e-05,0,0.00039524,58192
6309,6,23,2,1000,173.358,0.007949665,0.000470952,7.54e-05,0.000282571,0.000169543,0.003258986,29.3953,48.1618,7.6127,0.000244895,0.0014317,9.42e-05,0,0.00043328,53084
6311,3,26,6,730,101.526,0.002063474,0.000203441,8.72e-05,0.000494071,0.001409556,0.00222332,30.4474,69.7516,7.7908,0.000261567,0.0013224,0.000101721,0,4.36e-05,68816
6316,1,20,16,400,35.4252,0.000580819,0.00011958,4.27e-05,3.42e-05,5.98e-05,0.002186614,109.4118,103.5625,2.8008,0.000179371,0.0003502,6.83e-05,0,0.0001025,117076
6321,5,20,24,1250,116.7822,0.003089888,0.000461477,6.02e-05,4.01e-05,0.000922953,0.003420947,50,61.0792,5.8563,0.000260835,0.0013142,7.02e-05,9.03e-05,1e-05,99680
6322,2,17,10,500,87.4632,0.001731846,7.37e-05,2.46e-05,0,0.000221087,0.002444237,49.5152,96.7236,6.0804,0.000245652,0.00023337,6.14e-05,0,0,81416
6323,4,21,6,800,50.7108,0.001223952,0.000298142,4.71e-05,4.71e-05,0.000203992,0.002165453,62.9489,91.7101,4.0435,0.000219684,0.0010043,9.42e-05,0,0.00017261,63728
6324,1,27,8,250,141.6282,0.00135374,0.000225623,5.64e-05,0,0.00019742,0.002707479,39.9024,69.6667,9.5243,0.000253826,0.00080848,6.58e-05,0.000206821,0.00062987,106372
6326,4,24,12,1500,53.0424,0.000266136,0.000210108,8.4e-05,1.4e-05,1.4e-05,0.003361721,30.5439,73.5667,3.9667,0.000182093,0.00054628,9.81e-05,8.4e-05,8.4e-05,71392
6327,6,21,42,2190,202.4922,0.017619226,0.000311294,5.19e-05,0.000332047,0.000124517,0.005053335,33.3251,42.6119,4.0616,0.000280164,0.00067447,7.26e-05,0,0,96372
6329,4,19,14,90,77.406,0.002296299,0.000401852,1.91e-05,0,0.00018179,0.002774695,66.7682,75.5172,4.8069,0.000248766,0.0011481,7.65e-05,0.000258334,0.00043056,104516
6334,4,23,12,300,78.2796,0.001834862,0.000360419,8.19e-05,4.91e-05,8.19e-05,0.002932503,50.4494,78.3017,4.6927,0.000212975,0.0014581,9.83e-05,0,1.64e-05,61040
6336,6,16,2,1260,170.9382,0.008675901,0.000446828,0.000111707,0,0.00178731,0.004021448,19.8879,43.5556,5.3889,0.000670241,0.0013032,0.000186178,0,0,26856
6339,3,36,8,500,69.7284,0.002066869,0.000334347,3.04e-05,1.01e-05,0.000182371,0.002948328,52.3586,85.2096,3.8832,0.000141844,0.00048632,6.08e-05,0,0,98700
6343,5,20,24,730,207.5778,0.015628098,0.000561686,0.000115641,1.65e-05,0.000214762,0.004196128,53.0277,51.3071,5.5669,0.000462565,0.0027424,8.26e-05,0.000165202,0.00072689,60532
6344,2,20,6,400,72.5826,0.000545094,0.000123885,0,4.96e-05,9.91e-05,0.002799802,59.6786,68.531,4.6903,0.000222993,0.00059465,9.91e-05,0,0,40360
6345,5,18,4,500,145.1982,0.00407217,0.000312101,4.46e-05,0,5.94e-05,0.005424605,32.0604,44.1041,4.1219,0.000289808,0.0019246,8.92e-05,0.000193205,0.001018,134572
6350,4,24,16,350,113.1234,0.00352363,0.000386867,0.000104559,0,0.00048097,0.004391468,49.6038,56.1905,4.1905,0.0003555,0.00096194,8.36e-05,7.32e-05,0.00011501,95640
6351,3,20,6,200,114.2166,0.002354029,0.000241708,0.000105091,7.36e-05,0.001828576,0.002364538,37.25,92.8711,8.68,0.00022069,0.0013031,6.31e-05,0,3.15e-05,95156
6352,3,16,24,400,54.084,0.00117138,0.000422119,4.22e-05,2.11e-05,6.33e-05,0.002384973,49.8489,96.1947,3.8894,0.000168848,0.00065428,7.39e-05,0,9.5e-05,94760
6358,5,23,12,3000,157.6836,0.007242699,0.000224504,6.83e-05,3.9e-05,0.000966344,0.003875137,30.4444,47.5567,5.8589,0.000273309,0.0011518,7.81e-05,0,0.00015618,102448
6359,2,26,6,300,96.2022,0.00295096,0.000321923,8.05e-05,0,0,0.00217298,61.2,77.4321,6.6173,0.000643846,0.0010731,0.000134135,0,0,37276
6364,4,18,28,840,118.404,0.001063728,0.000286848,7.17e-05,2.39e-05,0.000203184,0.00352584,16.6259,44.5017,5.922,0.000203184,0.0006215,5.98e-05,0,0,83668
6368,2,30,24,500,102.426,0.000594843,0.000156024,1.95e-05,1.95e-05,0.000926395,0.002788938,56.7018,72.2937,6.7133,0.000292546,0.00093615,7.8e-05,4.88e-05,6.83e-05,102548
6369,3,19,12,450,75.0282,0.002005296,0.000418581,3.89e-05,9.73e-06,0.000214158,0.003222101,39.3939,72.3384,3.9003,0.000233627,0.00068141,6.81e-05,0,0.00010708,102728
6371,3,19,12,500,46.9446,0.000407568,0.000259362,6.18e-05,0,2.47e-05,0.001976089,69.1572,127.5,4.2625,0.000160557,0.00028406,2.47e-05,0,0,80968
6378,4,24,4,220,110.1738,0.00403064,0.000492431,2.74e-05,0.000145906,0.000264454,0.003684115,52.5955,59.0891,5.1955,0.000264454,0.0015594,0.000109429,0.000227977,0.00031005,109660
6380,4,21,8,700,106.6218,0.001771117,0.000287617,1.51e-05,0,3.03e-05,0.003935816,36.1236,61.7385,4.7269,0.000333031,0.0014381,0.000105964,7.57e-05,0.00025734,66060
6381,5,18,10,600,122.8458,0.004597278,0.000331004,1.84e-05,0,0.00020228,0.004486944,43.9835,56.623,3.9221,0.000275837,0.0014711,9.19e-05,0.000183891,0.00036778,54380
6383,2,17,10,300,70.3926,0.000986091,0.000285447,9.08e-05,3.89e-05,0.000142724,0.00212788,44.3436,79.9512,5.8415,0.000233548,0.0012586,5.19e-05,0,0,77072
6387,4,23,8,750,98.661,0.003616151,0.000268628,4.13e-05,0.000485597,2.07e-05,0.003750465,41.9558,61.8733,4.0331,0.000196305,0.00081622,8.27e-05,0,0,96788
6390,4,24,8,400,109.6854,0.002081681,0.000231298,5.51e-05,0.000154199,0.000429553,0.003227157,23.8904,55.8498,5.7986,0.000220284,0.0011345,8.81e-05,0,0,90792
6393,7,22,56,3000,169.6974,0.004625697,0.000517044,5.54e-05,0.000120028,0.000397016,0.006112199,25.5613,35.2326,4.3308,0.000276988,0.0013572,6.46e-05,0.000323152,0.00044318,108308
6395,2,25,8,100,70.5,0.000823168,0.000130959,2.81e-05,9.35e-06,0.000102896,0.00259111,52.8116,81.6606,4.9639,0.0002245,0.00070156,7.48e-05,0,0,106904
6397,5,20,42,1500,130.716,0.004728248,0.000450309,4.89e-05,0.000323048,0.000949565,0.004561829,33.7462,50.4549,4.3047,0.000225155,0.00090062,6.85e-05,0.000117472,0.00059715,102152
6402,5,26,8,730,62.268,0.001740964,0.000245206,3.68e-05,7.36e-05,0.000171644,0.002206856,36.581,81.8222,4.3167,0.000122603,0.00085822,7.36e-05,0.000110343,0.00017164,81564
6407,3,26,40,400,69.174,0.002361036,0.000404749,0,0,0.000236104,0.001821371,53.8868,111.8519,5.7222,0.000269833,0.00084323,0.000134916,0,0,29648
6411,6,18,24,650,106.0614,0.001575164,0.000235601,3.37e-05,6.06e-05,0.000134629,0.00357441,34.1509,55.5706,5.4049,0.000161555,0.00067988,4.71e-05,0,0,148556
6412,3,16,8,300,67.0446,0.002159763,0.000443787,8.88e-05,0,8.88e-05,0.002810651,66.8995,77.4526,3.8053,0.000236686,0.00075444,0.00010355,0.00010355,0,67600
6420,6,24,20,1500,139.395,0.008082013,0.000854307,8.14e-05,0,1.36e-05,0.00509872,29.28,44.5213,3.625,0.000352571,0.0010984,0.000108483,0.000271209,0.00014916,73744
6421,5,21,16,800,128.9532,0.002251309,0.000248691,9.16e-05,5.24e-05,0.00052356,0.003573298,24.2794,57.9487,6.1026,0.000248691,0.0015052,7.85e-05,0,0,76400
6423,5,29,16,550,70.437,0.000317245,3.4e-05,2.27e-05,0,0.000509857,0.002209381,49.0309,79.2821,5.959,0.000271924,0.00057784,4.53e-05,0,0,88260
6424,4,23,10,600,93.0774,0.000803964,0.000295334,8.2e-05,0,0.000114852,0.003773709,56.2445,55.0087,4.3696,0.000311741,0.0019853,9.84e-05,0,0,60948
6425,4,20,4,300,135.2568,0.004519698,0.000663339,6.75e-05,1.12e-05,0.000539665,0.003766415,22.3952,62.0657,5.5522,0.000247347,0.00085447,7.87e-05,0,0.00033729,88944
6428,6,22,4,500,168.642,0.007728161,0.00035128,4.28e-05,2.57e-05,0.000745399,0.003898352,39.163,52.4571,6.5011,0.000231331,0.0014737,7.71e-05,0.000591179,0.0012252,116716
6430,4,22,20,1500,64.2816,0.001379457,0.000153273,0,1.18e-05,9.43e-05,0.00311262,47.3764,74.2576,3.5985,0.000224014,0.00064846,5.9e-05,0,0,84816
6431,3,20,40,160,129.2226,0.004935805,0.000337868,4.41e-05,2.2e-05,0.000352558,0.004619972,40.7452,48.5469,4.0906,0.000198314,0.001234,7.34e-05,0,7.34e-06,136148
6432,2,27,14,350,55.9146,0.000203155,4.78e-05,4.78e-05,1.2e-05,0.000298757,0.002354207,45.5714,76.4061,4.5533,0.000262906,0.0027725,5.98e-05,0,5.98e-05,83680
6434,3,20,16,560,75.3984,0.000331785,6.64e-05,6.64e-05,0,0.000132714,0.001393497,68.3902,100.4762,10.3571,0.00023225,0.000929,0.000132714,0,0,30140
6440,3,22,4,50,80.1252,0.000589321,0.000113604,2.84e-05,0,0.000234308,0.003088611,35.3088,61.8299,4.8391,0.000241409,0.00051832,4.97e-05,0.000255609,0.00031951,140840
6441,3,20,8,400,155.2386,0.005187614,0.000551016,9.41e-05,2.69e-05,6.72e-05,0.004099022,21.3289,47.5148,6.2492,0.000255349,0.001008,8.06e-05,0,1.34e-05,74408
6442,5,19,16,1000,177.4884,0.004304452,0.000277707,5.34e-05,0.00010681,0.00010681,0.004678288,21.0526,41.2146,6.2352,0.000267026,0.00090789,6.41e-05,0,0,93624
6443,5,16,42,3000,112.2732,0.002286931,0.000362286,6.79e-05,6.79e-05,0.000203786,0.002875645,21.2698,60.4094,6.5276,0.000203786,0.0013586,9.06e-05,0,0.0004755,44164
6446,6,23,30,730,200.2284,0.010887126,0.000679298,0.000110156,0.000128516,0.001175002,0.003873834,16.6476,43.5071,6.8246,0.000385547,0.00091797,9.18e-05,0,0,54468
6449,3,23,8,730,182.3736,0.010002935,0.00041577,0.000122285,0,0.000538055,0.002812561,17.9649,44.7652,8.6609,0.000464684,0.0020055,0.000146742,9.78e-05,0,40888
6452,3,31,10,300,84.6708,0.001426445,0.000310097,1.77e-05,0.000345536,0.000141759,0.002808591,51.9241,75.5205,5.7192,0.000212638,0.00077967,7.97e-05,6.2e-05,0,112868
6453,4,20,4,220,123.7398,0.000556093,0.000145068,4.84e-05,2.42e-05,0.000145068,0.001644101,36.2388,75.2353,13.7353,0.000217602,0.00024178,7.25e-05,0,0,41360
6454,2,18,10,500,127.5114,0.010487369,0.000216892,7.66e-05,0,0.000688951,0.002602705,80.8079,90.3333,5.1422,0.000331717,0.00148,7.66e-05,0,0,78380
6456,4,19,8,500,52.311,0.000472908,0.000178654,2.1e-05,0,0.0001156,0.002847955,50.4,85.786,3.7159,0.000210181,0.00063054,8.41e-05,0.000168145,0.00055698,95156
6457,4,35,6,350,112.3818,0.00318169,0.000615244,0.00010547,5.27e-05,0.000158206,0.003972718,34.6133,59.9469,4.4912,0.000263676,0.00079103,8.79e-05,0,0,56888
6458,2,24,4,500,69.702,0.000592508,0.000124235,2.87e-05,0,0.000229358,0.003354358,59.1086,66.4957,3.7179,0.000219801,0.00031537,5.73e-05,0,0,104640
6466,4,24,12,500,95.7972,0.006570244,0.000440956,6.61e-05,4.41e-05,0.000209454,0.003086692,48.6452,79.8429,3.8643,0.000308669,0.00074963,7.72e-05,0,7.72e-05,90712
6467,6,17,28,1500,164.7216,0.005635063,0.000447227,0.000178891,0.000119261,0.000655933,0.004353011,23.4207,41.7808,5.6575,0.000477042,0.0031604,0.000149076,0,0,33540
6469,7,23,36,1100,225.2022,0.012626767,0.001074087,9.99e-05,0.00041215,0.001336364,0.006119798,21.407,38.4898,4.9061,0.000349703,0.0014862,8.74e-05,8.74e-05,0.00018734,80068
6472,3,25,14,600,50.6922,0.000677575,0.000100381,3.76e-05,1.25e-05,0.000125477,0.002082915,97.503,106.241,4.3494,0.000225858,0.00058974,7.53e-05,6.27e-05,0,79696
6474,6,24,20,200,132.6138,0.004694486,0.000551416,7.45e-05,2.98e-05,0.000298063,0.004277198,27.7068,50.439,5.0035,0.000208644,0.00071535,5.22e-05,5.96e-05,8.2e-05,134200
6476,5,19,16,350,213.4776,0.021281106,0.000667684,7.42e-05,2.12e-05,5.3e-05,0.004631396,43.9266,45.6842,3.9771,0.000381534,0.00097503,9.54e-05,0.000328543,0.00028615,94356
6478,3,25,10,700,32.6112,0.000290192,7.5e-05,3.5e-05,2.5e-05,0.000180119,0.001866232,73.1398,112.193,3.252,0.000125083,0.00029519,4e-05,0.000115076,0.00021514,199868
6479,2,25,10,150,71.1048,0.000338879,6.16e-05,6.16e-05,0,0.000400493,0.002125693,32.4118,83.8261,6.2174,0.000369686,0.00058534,9.24e-05,0,0,32460
6481,3,25,6,250,105.7092,0.001438742,0.00031148,3.71e-05,9.64e-05,0.000845446,0.002959063,42.8141,64.9524,6.1729,0.000237318,0.0010234,6.67e-05,0.000133492,0.0003189,134840
6483,2,21,4,500,68.3628,2.87e-05,0.000186749,5.75e-05,2.87e-05,0.000316037,0.001824398,29.3016,84.126,7.2835,0.000344768,0.0010199,8.62e-05,0,0,69612
6484,5,20,8,250,88.0626,0.001792587,9.23e-05,3.95e-05,5.27e-05,0.00032952,0.003782886,38.8252,59.8885,3.9164,0.000237254,0.0009622,9.23e-05,0,0.00036906,75868
6489,4,24,10,610,125.2404,0.001429619,0.000201613,4.58e-05,1.83e-05,6.41e-05,0.003684018,41.5661,54.7662,6.0124,0.000164956,0.00065066,6.41e-05,0,0.00021078,109120
6490,5,26,6,500,110.5482,0.003643065,0.000428596,2.86e-05,0.000157152,0.001014344,0.00312875,42.7523,69.7352,5.8128,0.000257158,0.00055717,0.000114292,0,0,69996
6495,4,20,6,300,123.1716,0.002013613,0.00039705,0.000141804,0,0.001247873,0.003658537,31.3125,47.814,5.8217,0.000567215,0.0015031,0.000141804,0,0,35260
6496,3,25,16,500,56.9742,0.000518145,0.000303066,4.89e-05,3.91e-05,0.000234632,0.002316987,38.7966,90.8017,4.5865,0.000244408,0.00046926,8.8e-05,0.000107539,0.00011732,102288
6501,2,28,12,100,65.1546,0.001671791,0.00038432,7.69e-05,0,0.000307456,0.003055342,37.6962,83.2956,3.5597,0.000365104,0.0005957,0.000115296,0,0,52040
6503,4,25,2,300,145.4652,0.007130125,0.000705585,9.28e-05,0,6.5e-05,0.003760027,40.7228,56.6222,5.7654,0.000371361,0.0011976,7.43e-05,0.000297089,0.0014762,107712
6507,3,21,6,300,79.6548,0.00117212,0.000169172,3.63e-05,1.21e-05,0.00032626,0.003540529,55.411,61.7747,4.1126,0.000265842,0.0015225,7.25e-05,0.000483349,0.00085794,82756
6509,5,19,28,850,289.4268,0.029138747,0.000691584,7.68e-05,0.000445688,0.000292002,0.003427184,31.2613,56.3767,7.6368,0.000230528,0.0017828,9.22e-05,0,0,65068
6510,4,21,20,800,108.9282,0.002386984,0.000233827,3.9e-05,0,0.000155885,0.003478176,50.3258,65.9496,5.1457,0.000263055,0.0018901,7.79e-05,0.000282541,0.00038971,102640
6511,3,21,20,800,107.4774,0.002656016,0.000496736,6.08e-05,2.03e-05,0.000547423,0.003223714,32.6562,58.5031,5.5346,0.000304124,0.00070962,8.11e-05,0,0.00019261,98644
6512,3,19,8,500,94.1136,0.00030241,9.3e-05,4.65e-05,0,0.00019773,0.002756583,51.0847,67.1055,6.2068,0.00019773,0.00065134,6.98e-05,0.000186098,2.33e-05,85976
6514,4,25,16,750,113.2794,0.001309608,0.000380209,2.53e-05,3.38e-05,0.000523843,0.003278245,41.4264,63.3711,6.549,0.000312616,0.0008956,6.76e-05,0.000261922,0.00050695,118356
6517,6,20,42,1260,147.9276,0.008277027,0.000574324,0.000168919,3.38e-05,0.000236486,0.003074324,20,53.5824,6.4505,0.000506757,0.00074324,0.000135135,0,6.76e-05,29600
6518,6,20,8,25000,247.0164,0.015793839,0.000438389,9.48e-05,0.000308057,0.001338863,0.00464455,17.6471,37.1837,6.5944,0.000343602,0.0018602,7.11e-05,0,1.18e-05,84400
6520,5,26,16,500,140.6622,0.003893903,0.000685479,4.76e-05,0.000114247,0.000894931,0.005502875,30.6967,44.1038,4.1869,0.000238014,0.0014757,8.57e-05,0.000133288,6.66e-05,105036
6522,3,25,10,400,158.3064,0.004938239,0.000299682,0.000104237,3.91e-05,0.000547246,0.00341377,28.7969,56.0458,7.3855,0.000299682,0.0015896,9.12e-05,0.000117267,0,76748
6524,4,32,12,2000,72.828,0.001078653,0.000141463,0,0,0.000159146,0.002811572,40.7848,90.0881,4.5346,0.000335974,0.00077804,0.00012378,0,0,56552
6525,5,27,8,500,111.0432,0.001294684,0.000412466,8.02e-05,0.000240605,0.000996792,0.00310495,32.2815,64.9742,6.2768,0.000274977,0.0014551,6.87e-05,0,0,87280
6529,3,16,12,600,88.4238,0.001443869,0.000427583,2.48e-05,0.000136331,0.000873758,0.0027638,39.4067,70.1704,6.5695,0.000161118,0.0007994,4.96e-05,0.000154922,0.00068165,161372
6531,6,22,42,3000,216.8928,0.00868417,0.001195158,9.64e-05,0.000501195,0.000819261,0.005927597,15.987,31.5252,5.4325,0.000250598,0.00083854,4.82e-05,0,0,103752
6532,4,26,36,730,65.8302,0.001300568,0.000454744,3.64e-05,2.73e-05,0.000118233,0.003010405,32.5818,75.7462,3.858,0.000254657,0.00080944,6.37e-05,0,0.00012733,109952
6533,2,24,6,200,94.8258,0.001642061,0.000406749,2.26e-05,9.79e-05,0.000617656,0.00274179,61.9945,77.8901,6.1071,0.000210907,0.0010847,4.52e-05,0.000308828,0.00054986,132760
6543,5,18,20,1500,149.7492,0.00689442,0.00115579,9.41e-05,1.34e-05,0.000188152,0.003924309,17.9381,49.1507,5.4315,0.000389743,0.00079293,9.41e-05,4.03e-05,0,74408
6545,5,28,2,200,60.7074,0.001067176,0.000243391,0.000112334,0.000112334,0.00039317,0.002452632,72.6462,84,4.1298,0.000374448,0.00063656,9.36e-05,0,0,53412
6546,4,19,20,800,110.8896,0.003794713,0.000313775,2.94e-05,0,0.00010786,0.003853546,41.8061,61.6387,4.8244,0.00032358,0.001412,7.84e-05,0.000333386,0.00039222,101984
6547,4,27,10,750,68.6358,0.005034781,0.000231065,1.22e-05,4.86e-05,0.00018242,0.002407939,78.4365,96.2222,3.4949,0.000158097,0.0005351,9.73e-05,0,4.86e-05,82228
6549,5,25,10,250,80.7942,0.002083333,0.0003125,5.21e-05,2.08e-05,0.000666667,0.004072917,42.1026,59.2737,3.3913,0.000239583,0.00069792,8.33e-05,9.38e-05,9.38e-05,96000
6550,6,28,8,1000,253.9536,0.035249319,0.000510551,0.000127638,8.51e-05,0.000234003,0.002637849,55.9024,88.3226,4.7258,0.000276549,0.00085092,6.38e-05,0,0,47008
6554,4,25,28,300,186.4248,0.006158844,0.000829749,9.35e-05,0.000642764,0.000233732,0.004592838,31.3469,42.9822,6.0331,0.000385658,0.0012972,7.01e-05,0,0,85568
6557,4,24,6,200,123.9822,0.002272101,0.000252456,8.03e-05,0.00024098,0.000516387,0.003706509,28.4969,54.6997,5.9536,0.00024098,0.002318,9.18e-05,0,0,87144
6560,5,20,14,600,173.9916,0.007042954,0.000464006,8.29e-05,0,0.000662866,0.004325202,27.6462,41.7778,5.8774,0.000464006,0.0010274,0.000149145,0.000116002,4.97e-05,60344
6565,2,18,12,300,82.3914,0.001882382,0.00059963,3.8e-05,3.04e-05,3.8e-05,0.00274767,65.6842,81.6133,5.1657,0.000280839,0.00057686,5.31e-05,1.52e-05,8.35e-05,131748
6567,4,18,12,500,86.598,0.000274042,4.22e-05,0,4.22e-05,7.38e-05,0.003172562,52.6,75.6811,4.9037,0.000231882,0.001191,9.49e-05,0,0,94876
6572,6,22,8,300,156.8142,0.003965073,0.000443745,8.59e-05,0.000243344,0.000901804,0.004609218,20.2492,41.5652,5.5683,0.000386487,0.0021901,0.0001002,0.000200401,0.00022903,69860
6573,5,26,6,300,124.371,0.003119167,0.000409339,4.91e-05,0.000196483,0.000540328,0.004314438,33.6958,52.6224,4.7666,0.000221043,0.0010152,7.37e-05,0.000147362,0.00052395,122148
6576,3,27,6,500,91.9074,0.001333079,0.000130927,5.95e-05,3.57e-05,0.000226147,0.002951819,36.9879,71.4516,5.3992,0.00023805,0.00083317,8.33e-05,0,0,84016
6581,2,26,6,50,62.0004,0.001315165,0.000228327,6.39e-05,2.74e-05,0.000191795,0.002411135,59.635,104.2879,4.9015,0.000255726,0.00093157,5.48e-05,0,0,109492
6584,3,31,16,1300,130.7862,0.00440869,0.000409054,0.000113626,0,0.001795291,0.001727116,64.5867,114.4737,12.1579,0.000227252,0.00056813,0.000136351,0,0,44004
6586,4,28,20,800,81.4428,0.001815929,0.000555461,0.000106819,2.14e-05,0.000405914,0.002179115,28.8317,84.7059,6.3039,0.000256366,0.00051273,0.000128183,0,6.41e-05,46808
6587,4,17,10,128,116.4738,0.004577194,0.000481086,5.5e-05,4.12e-05,0.000604794,0.002790301,29.9406,66.266,6.67,0.000316143,0.0012921,0.000109963,0.000261161,0.00023367,72752
6588,4,16,28,450,175.1322,0.008141398,0.00020028,5.01e-05,0.000190266,0.000440617,0.003695173,23.9348,43.7724,6.7209,0.000220308,0.00039055,9.01e-05,0,0,99860
6596,3,23,16,100,91.9332,0.001853045,0.000391326,5.75e-05,0.000161134,0.00027623,0.003521937,37.5344,68.0261,4.4281,0.00028774,0.0008402,0.000103586,0,0,86884
